geo_level,geo_name,year,state_name,pct_black_alone,pct_homeownership_black_alone,median_home_value_owner_occupied_houses_with_mortages,median_home_value_owner_occupied_houses_without_mortages,quartiles_median_home_value_owner_occupied_houses_with_mortages,quartiles_median_home_value_owner_occupied_houses_without_mortages
zcta,21236,2023,,19.5,34.0,298800.0,322300.0,51-75% of geographies,Top 25% of geographies
zcta,22645,2023,,1.3,77.0,407100.0,322700.0,Top 25% of geographies,Top 25% of geographies
zcta,55080,2023,,1.0,100.0,341700.0,330200.0,51-75% of geographies,Top 25% of geographies
zcta,19012,2023,,35.6,82.2,311000.0,337000.0,51-75% of geographies,Top 25% of geographies
zcta,05048,2023,,0.0,,269400.0,359900.0,51-75% of geographies,Top 25% of geographies
zcta,07878,2023,,0.0,,472100.0,362800.0,Top 25% of geographies,Top 25% of geographies
zcta,08050,2023,,0.6,89.5,385800.0,364300.0,Top 25% of geographies,Top 25% of geographies
zcta,04069,2023,,1.7,100.0,427100.0,364300.0,Top 25% of geographies,Top 25% of geographies
zcta,97408,2023,,2.8,16.2,637400.0,365100.0,Top 25% of geographies,Top 25% of geographies
zcta,36532,2023,,4.1,62.3,421200.0,367500.0,Top 25% of geographies,Top 25% of geographies
zcta,07109,2023,,6.3,34.0,420500.0,369300.0,Top 25% of geographies,Top 25% of geographies
zcta,78631,2023,,0.0,,297800.0,381100.0,51-75% of geographies,Top 25% of geographies
zcta,21673,2023,,16.7,62.2,336500.0,388900.0,51-75% of geographies,Top 25% of geographies
zcta,19438,2023,,5.3,57.5,480800.0,405800.0,Top 25% of geographies,Top 25% of geographies
zcta,21757,2023,,1.1,,419500.0,407800.0,Top 25% of geographies,Top 25% of geographies
zcta,04612,2023,,0.0,,358100.0,409700.0,51-75% of geographies,Top 25% of geographies
zcta,23436,2023,,34.0,100.0,577300.0,442900.0,Top 25% of geographies,Top 25% of geographies
zcta,97366,2023,,0.0,,524000.0,446900.0,Top 25% of geographies,Top 25% of geographies
zcta,08741,2023,,2.2,96.8,450600.0,448000.0,Top 25% of geographies,Top 25% of geographies
zcta,90710,2023,,11.7,46.4,706600.0,452700.0,Top 25% of geographies,Top 25% of geographies
zcta,95356,2023,,2.4,37.0,520100.0,459500.0,Top 25% of geographies,Top 25% of geographies
zcta,40502,2023,,3.8,13.1,496200.0,465500.0,Top 25% of geographies,Top 25% of geographies
zcta,32080,2023,,0.6,53.9,514000.0,485800.0,Top 25% of geographies,Top 25% of geographies
zcta,85320,2023,,0.0,,,495000.0,,Top 25% of geographies
zcta,97134,2023,,0.0,,,510000.0,,Top 25% of geographies
zcta,82055,2023,,0.0,,,522700.0,,Top 25% of geographies
zcta,94520,2023,,4.6,41.5,584400.0,533800.0,Top 25% of geographies,Top 25% of geographies
zcta,33043,2023,,0.6,96.3,592200.0,537500.0,Top 25% of geographies,Top 25% of geographies
zcta,92139,2023,,10.6,48.3,615400.0,542600.0,Top 25% of geographies,Top 25% of geographies
zcta,90059,2023,,25.1,36.2,568600.0,557100.0,Top 25% of geographies,Top 25% of geographies
zcta,80015,2023,,9.0,72.8,557700.0,563200.0,Top 25% of geographies,Top 25% of geographies
zcta,02134,2023,,8.6,30.1,588500.0,584300.0,Top 25% of geographies,Top 25% of geographies
zcta,95677,2023,,1.2,43.2,642100.0,596000.0,Top 25% of geographies,Top 25% of geographies
zcta,90280,2023,,1.0,29.6,612300.0,599600.0,Top 25% of geographies,Top 25% of geographies
zcta,95220,2023,,0.2,100.0,783800.0,600800.0,Top 25% of geographies,Top 25% of geographies
zcta,11429,2023,,66.5,73.9,660000.0,601900.0,Top 25% of geographies,Top 25% of geographies
zcta,07045,2023,,0.7,100.0,666900.0,603900.0,Top 25% of geographies,Top 25% of geographies
zcta,03780,2023,,2.3,,194800.0,615200.0,26-50% of geographies,Top 25% of geographies
zcta,98826,2023,,0.2,,666200.0,615400.0,Top 25% of geographies,Top 25% of geographies
zcta,85254,2023,,0.6,31.3,726500.0,636400.0,Top 25% of geographies,Top 25% of geographies
zcta,07716,2023,,3.2,50.7,612000.0,636700.0,Top 25% of geographies,Top 25% of geographies
zcta,20152,2023,,9.4,74.0,719400.0,658800.0,Top 25% of geographies,Top 25% of geographies
zcta,95765,2023,,1.5,34.3,705400.0,678700.0,Top 25% of geographies,Top 25% of geographies
zcta,75209,2023,,12.0,48.1,916400.0,697700.0,Top 25% of geographies,Top 25% of geographies
zcta,19087,2023,,4.0,81.4,686500.0,709000.0,Top 25% of geographies,Top 25% of geographies
zcta,01950,2023,,0.4,25.4,794800.0,787700.0,Top 25% of geographies,Top 25% of geographies
zcta,91502,2023,,4.5,0.0,986300.0,867200.0,Top 25% of geographies,Top 25% of geographies
zcta,89511,2023,,2.1,29.7,888100.0,925200.0,Top 25% of geographies,Top 25% of geographies
zcta,98119,2023,,2.8,16.2,1047600.0,993000.0,Top 25% of geographies,Top 25% of geographies
zcta,91775,2023,,1.4,0.0,1042200.0,1043200.0,Top 25% of geographies,Top 25% of geographies
zcta,94610,2023,,13.5,21.6,1378600.0,1176900.0,Top 25% of geographies,Top 25% of geographies
zcta,94019,2023,,0.8,25.3,1575900.0,1393500.0,Top 25% of geographies,Top 25% of geographies
zcta,11976,2023,,0.5,100.0,2000001.0,1968100.0,Top 25% of geographies,Top 25% of geographies
zcta,94920,2023,,0.5,52.1,2000001.0,2000001.0,Top 25% of geographies,Top 25% of geographies
county,"Greene County, Alabama",2023,Alabama,81.5,65.1,100200.0,60300.0,Bottom 25% of geographies,Bottom 25% of geographies
county,"Furnas County, Nebraska",2023,Nebraska,0.3,,118400.0,72900.0,Bottom 25% of geographies,Bottom 25% of geographies
county,"McIntosh County, North Dakota",2023,North Dakota,0.1,0.0,112900.0,74300.0,Bottom 25% of geographies,Bottom 25% of geographies
county,"Oldham County, Texas",2023,Texas,7.4,,245000.0,83800.0,51-75% of geographies,Bottom 25% of geographies
county,"Leake County, Mississippi",2023,Mississippi,39.1,66.1,158000.0,94800.0,26-50% of geographies,Bottom 25% of geographies
county,"Walworth County, South Dakota",2023,South Dakota,0.3,,233100.0,96300.0,51-75% of geographies,Bottom 25% of geographies
county,"Luce County, Michigan",2023,Michigan,8.2,,120600.0,99800.0,Bottom 25% of geographies,Bottom 25% of geographies
county,"Carroll County, Illinois",2023,Illinois,3.9,77.8,119600.0,108800.0,Bottom 25% of geographies,Bottom 25% of geographies
county,"Ford County, Illinois",2023,Illinois,0.8,0.0,121600.0,113100.0,Bottom 25% of geographies,26-50% of geographies
county,"Russell County, Kentucky",2023,Kentucky,1.0,91.9,177800.0,115900.0,26-50% of geographies,26-50% of geographies
county,"Carson County, Texas",2023,Texas,0.6,0.0,186500.0,117900.0,26-50% of geographies,26-50% of geographies
county,"Tama County, Iowa",2023,Iowa,1.2,28.7,150700.0,122300.0,Bottom 25% of geographies,26-50% of geographies
county,"Bulloch County, Georgia",2023,Georgia,28.3,28.1,213600.0,145800.0,51-75% of geographies,26-50% of geographies
county,"St. Joseph County, Michigan",2023,Michigan,2.2,36.1,178400.0,151100.0,26-50% of geographies,26-50% of geographies
county,"Archer County, Texas",2023,Texas,0.8,56.6,215200.0,156800.0,51-75% of geographies,51-75% of geographies
county,"Freestone County, Texas",2023,Texas,14.7,60.3,167800.0,161300.0,26-50% of geographies,51-75% of geographies
county,"Amherst County, Virginia",2023,Virginia,17.7,71.8,203900.0,183300.0,51-75% of geographies,51-75% of geographies
county,"Pickens County, South Carolina",2023,South Carolina,6.2,46.6,238100.0,185500.0,51-75% of geographies,51-75% of geographies
county,"Cherokee County, North Carolina",2023,North Carolina,1.5,45.0,227600.0,185800.0,51-75% of geographies,51-75% of geographies
county,"Portsmouth city, Virginia",2023,Virginia,51.7,46.4,235300.0,216200.0,51-75% of geographies,51-75% of geographies
county,"Minidoka County, Idaho",2023,Idaho,0.3,,232200.0,242600.0,51-75% of geographies,Top 25% of geographies
county,"Kaufman County, Texas",2023,Texas,16.8,64.9,313500.0,247500.0,Top 25% of geographies,Top 25% of geographies
county,"Washington County, Vermont",2023,Vermont,0.9,26.6,305900.0,272000.0,Top 25% of geographies,Top 25% of geographies
county,"Pierce County, Wisconsin",2023,Wisconsin,0.4,18.9,322800.0,285900.0,Top 25% of geographies,Top 25% of geographies
county,"St. Croix County, Wisconsin",2023,Wisconsin,0.7,26.3,351900.0,344500.0,Top 25% of geographies,Top 25% of geographies
county,"Davidson County, Tennessee",2023,Tennessee,25.2,39.3,391600.0,374600.0,Top 25% of geographies,Top 25% of geographies
county,"Travis County, Texas",2023,Texas,8.2,37.7,495500.0,468700.0,Top 25% of geographies,Top 25% of geographies
county,"Williamson County, Tennessee",2023,Tennessee,3.8,60.9,671500.0,679500.0,Top 25% of geographies,Top 25% of geographies
zcta,37929,2023,,,,,,,
zcta,24657,2023,,0.0,,,,,
zcta,35098,2023,,0.0,,,,,
zcta,01144,2023,,,,,,,
zcta,30726,2023,,,,,,,
zcta,40964,2023,,0.0,,,,,
zcta,79369,2023,,0.0,,,,,
zcta,80939,2023,,,,,,,
zcta,78838,2023,,0.0,,,,,
zcta,24984,2023,,0.0,,,,,
zcta,13602,2023,,19.0,,,,,
zcta,84304,2023,,0.0,,,,,
zcta,22504,2023,,6.8,99.9,,,,
zcta,77412,2023,,100.0,100.0,,,,
zcta,80266,2023,,,,,,,
zcta,92384,2023,,0.0,,,,,
zcta,68337,2023,,0.0,,,,,
zcta,05031,2023,,40.9,,,,,
zcta,87032,2023,,0.0,,,,,
zcta,88355,2023,,0.0,,,,,
zcta,59441,2023,,0.0,,,,,
zcta,65729,2023,,0.0,,,,,
zcta,68849,2023,,0.8,,,,,
zcta,75226,2023,,26.6,0.0,,,,
zcta,36267,2023,,0.0,,,,,
zcta,32228,2023,,15.3,,,,,
zcta,38767,2023,,76.3,100.0,,,,
zcta,58236,2023,,0.0,,,,,
zcta,72369,2023,,,,,,,
zcta,79330,2023,,0.0,,,,,
zcta,04057,2023,,5.0,,,,,
zcta,97709,2023,,,,,,,
zcta,62817,2023,,0.0,,,,,
zcta,61346,2023,,0.0,,76400.0,,Bottom 25% of geographies,
zcta,47231,2023,,0.0,,120200.0,,Bottom 25% of geographies,
zcta,62325,2023,,0.0,,146200.0,,Bottom 25% of geographies,
zcta,33521,2023,,47.1,86.5,168800.0,,26-50% of geographies,
zcta,24317,2023,,1.0,100.0,170600.0,,26-50% of geographies,
zcta,36374,2023,,5.4,100.0,172600.0,,26-50% of geographies,
zcta,59724,2023,,0.0,,181300.0,,26-50% of geographies,
zcta,72940,2023,,0.2,100.0,198200.0,,26-50% of geographies,
zcta,38661,2023,,50.6,81.8,217400.0,,26-50% of geographies,
zcta,84756,2023,,0.0,,229500.0,,26-50% of geographies,
zcta,24313,2023,,0.0,,233000.0,,51-75% of geographies,
zcta,57227,2023,,0.0,,236100.0,,51-75% of geographies,
zcta,12411,2023,,0.0,,282400.0,,51-75% of geographies,
zcta,95651,2023,,0.0,,852800.0,,Top 25% of geographies,
zcta,62289,2023,,0.0,,103800.0,39900.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,78561,2023,,0.0,,118800.0,41700.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,68722,2023,,0.0,,109100.0,52000.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,27876,2023,,60.2,70.0,108300.0,52600.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,72435,2023,,0.0,,9999.0,52900.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,39824,2023,,26.8,82.2,,53100.0,,Bottom 25% of geographies
zcta,71018,2023,,40.7,56.9,141200.0,53200.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,15456,2023,,0.1,,137900.0,56700.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,57323,2023,,0.0,,155000.0,64000.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,85605,2023,,0.4,65.4,,65000.0,,Bottom 25% of geographies
zcta,24879,2023,,0.0,,,66200.0,,Bottom 25% of geographies
zcta,29055,2023,,36.5,83.5,130600.0,69200.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,40840,2023,,3.7,,,73800.0,,Bottom 25% of geographies
zcta,58463,2023,,0.0,,111700.0,73800.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,41465,2023,,0.1,,163300.0,74400.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,45684,2023,,0.0,,130600.0,74800.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,79024,2023,,0.0,,159400.0,75400.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,38220,2023,,6.4,100.0,104100.0,76000.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,29851,2023,,12.6,54.4,190600.0,77600.0,26-50% of geographies,Bottom 25% of geographies
zcta,08609,2023,,43.8,36.1,215000.0,77800.0,26-50% of geographies,Bottom 25% of geographies
zcta,39328,2023,,68.2,70.7,,79100.0,,Bottom 25% of geographies
zcta,41121,2023,,0.0,,160100.0,79700.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,51058,2023,,0.0,,183200.0,81200.0,26-50% of geographies,Bottom 25% of geographies
zcta,79855,2023,,0.2,,116200.0,82000.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,48659,2023,,0.3,,160300.0,82200.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,28358,2023,,32.2,34.3,144000.0,82300.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,70341,2023,,64.5,73.5,254500.0,83000.0,51-75% of geographies,Bottom 25% of geographies
zcta,52739,2023,,0.3,,107200.0,85000.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,34601,2023,,8.6,45.5,248100.0,85600.0,51-75% of geographies,Bottom 25% of geographies
zcta,28384,2023,,21.3,67.5,108900.0,85900.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,43152,2023,,0.0,,197700.0,87300.0,26-50% of geographies,Bottom 25% of geographies
zcta,73043,2023,,0.0,,156300.0,87500.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,35131,2023,,6.3,94.1,100800.0,87900.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,31778,2023,,13.7,74.0,150600.0,88200.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,74729,2023,,0.1,,186100.0,88500.0,26-50% of geographies,Bottom 25% of geographies
zcta,70538,2023,,41.1,61.0,143900.0,88700.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,61465,2023,,0.0,,128500.0,88900.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,13904,2023,,12.9,18.9,124400.0,89200.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,79316,2023,,5.2,9.9,122500.0,89800.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,77656,2023,,15.3,57.2,170200.0,90000.0,26-50% of geographies,Bottom 25% of geographies
zcta,69346,2023,,0.4,,116700.0,92700.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,79548,2023,,0.0,,131300.0,93000.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,78012,2023,,0.0,,85800.0,93100.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,24966,2023,,0.0,,136100.0,93400.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,25672,2023,,0.0,,,94000.0,,Bottom 25% of geographies
zcta,74643,2023,,0.0,,43500.0,94000.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,44830,2023,,3.5,33.8,118700.0,94800.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,68110,2023,,39.8,44.0,126800.0,94900.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,61087,2023,,0.1,,117800.0,95000.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,69141,2023,,0.0,,190000.0,97700.0,26-50% of geographies,Bottom 25% of geographies
zcta,64658,2023,,1.1,,139900.0,97900.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,43732,2023,,0.9,,166700.0,99800.0,26-50% of geographies,Bottom 25% of geographies
zcta,63867,2023,,0.0,,128100.0,101200.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,32361,2023,,0.0,,269400.0,102700.0,51-75% of geographies,Bottom 25% of geographies
zcta,50652,2023,,0.0,,102800.0,103100.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,85365,2023,,1.7,59.4,257900.0,103300.0,51-75% of geographies,Bottom 25% of geographies
zcta,56167,2023,,1.1,,126100.0,103900.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,69163,2023,,1.4,99.2,212500.0,104200.0,26-50% of geographies,Bottom 25% of geographies
zcta,49834,2023,,0.0,,227300.0,104200.0,26-50% of geographies,Bottom 25% of geographies
zcta,61476,2023,,0.0,,253400.0,105400.0,51-75% of geographies,Bottom 25% of geographies
zcta,28580,2023,,36.0,47.1,128600.0,106600.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,62471,2023,,6.7,100.0,139900.0,107800.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,57384,2023,,1.6,96.8,223300.0,108300.0,26-50% of geographies,Bottom 25% of geographies
zcta,39443,2023,,10.7,72.0,182800.0,108700.0,26-50% of geographies,Bottom 25% of geographies
zcta,38425,2023,,16.0,98.0,122400.0,109500.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,65486,2023,,0.0,,162300.0,112900.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,43611,2023,,11.1,23.1,120900.0,113500.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,61261,2023,,1.0,100.0,113700.0,114700.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,45326,2023,,0.0,,167300.0,114700.0,26-50% of geographies,Bottom 25% of geographies
zcta,93501,2023,,21.8,7.3,203500.0,115200.0,26-50% of geographies,Bottom 25% of geographies
zcta,43517,2023,,1.1,,139800.0,116000.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,16946,2023,,2.0,98.8,200000.0,116000.0,26-50% of geographies,Bottom 25% of geographies
zcta,51631,2023,,2.1,100.0,158300.0,116100.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,31022,2023,,10.9,100.0,242300.0,116300.0,51-75% of geographies,Bottom 25% of geographies
zcta,14009,2023,,0.0,,186800.0,117000.0,26-50% of geographies,Bottom 25% of geographies
zcta,38551,2023,,1.7,0.0,222300.0,117000.0,26-50% of geographies,Bottom 25% of geographies
zcta,13409,2023,,0.0,,139700.0,117700.0,Bottom 25% of geographies,26-50% of geographies
zcta,72949,2023,,0.2,,119800.0,118800.0,Bottom 25% of geographies,26-50% of geographies
zcta,15673,2023,,0.0,,141200.0,121100.0,Bottom 25% of geographies,26-50% of geographies
zcta,49274,2023,,0.3,,190500.0,121300.0,26-50% of geographies,26-50% of geographies
zcta,47334,2023,,0.2,,197700.0,121600.0,26-50% of geographies,26-50% of geographies
zcta,69146,2023,,0.0,,199200.0,122200.0,26-50% of geographies,26-50% of geographies
zcta,23890,2023,,60.2,59.2,212500.0,122300.0,26-50% of geographies,26-50% of geographies
zcta,72425,2023,,0.0,,57600.0,123100.0,Bottom 25% of geographies,26-50% of geographies
zcta,87421,2023,,0.0,,121600.0,127300.0,Bottom 25% of geographies,26-50% of geographies
zcta,52729,2023,,0.0,,197700.0,128300.0,26-50% of geographies,26-50% of geographies
zcta,76228,2023,,0.9,,161400.0,129200.0,Bottom 25% of geographies,26-50% of geographies
zcta,73722,2023,,0.0,,221200.0,129200.0,26-50% of geographies,26-50% of geographies
zcta,72846,2023,,1.0,100.0,137900.0,131000.0,Bottom 25% of geographies,26-50% of geographies
zcta,50207,2023,,0.0,,170500.0,131100.0,26-50% of geographies,26-50% of geographies
zcta,63940,2023,,0.0,,111300.0,133200.0,Bottom 25% of geographies,26-50% of geographies
zcta,75783,2023,,1.7,86.6,219900.0,133800.0,26-50% of geographies,26-50% of geographies
zcta,35747,2023,,0.0,,238800.0,133800.0,51-75% of geographies,26-50% of geographies
zcta,82510,2023,,0.4,0.0,275000.0,133800.0,51-75% of geographies,26-50% of geographies
zcta,14869,2023,,1.2,,166900.0,133900.0,26-50% of geographies,26-50% of geographies
zcta,47649,2023,,1.7,,196700.0,137100.0,26-50% of geographies,26-50% of geographies
zcta,30204,2023,,37.1,55.5,195900.0,137200.0,26-50% of geographies,26-50% of geographies
zcta,18504,2023,,3.0,23.7,154100.0,138000.0,Bottom 25% of geographies,26-50% of geographies
zcta,62903,2023,,17.1,23.1,174100.0,140000.0,26-50% of geographies,26-50% of geographies
zcta,35673,2023,,2.9,99.3,210600.0,140400.0,26-50% of geographies,26-50% of geographies
zcta,27544,2023,,35.3,58.4,171000.0,141400.0,26-50% of geographies,26-50% of geographies
zcta,59324,2023,,0.1,,,142000.0,,26-50% of geographies
zcta,35180,2023,,5.7,71.6,216000.0,142800.0,26-50% of geographies,26-50% of geographies
zcta,65338,2023,,2.9,0.0,123200.0,143000.0,Bottom 25% of geographies,26-50% of geographies
zcta,27576,2023,,21.2,42.4,207900.0,146300.0,26-50% of geographies,26-50% of geographies
zcta,40385,2023,,0.0,,190000.0,148600.0,26-50% of geographies,26-50% of geographies
